sourceid,dstid,hod,ride time
26,70,19,24.761
24,90,19,4.598
28,114,12,6.538666667
27,124,12,20.857
26,134,12,27.60066667
29,104,12,22.82716667
88,5,11,15.76133333
118,141,8,11.8065
119,131,8,25.78133333
9,61,18,35.2725
8,71,18,27.37666667
66,90,21,15.02833333
19,121,6,15.21483333
17,141,6,23.61716667
140,109,13,20.49816667
18,131,6,20.44516667
7,81,18,20.74433333
69,60,21,13.93233333
67,80,21,9.47
96,4,9,21.38666667
16,22,17,12.051
8,102,17,17.27683333
5,132,17,25.05266667
119,95,9,25.05583333
134,5,9,27.25916667
99,93,22,25.09516667
5,124,0,12.88816667
16,14,0,12.4435
12,54,0,8.653166667
15,32,17,38.01633333
13,44,0,14.0175
141,41,7,12.43083333
101,30,3,18.13666667
15,24,0,16.47183333
12,62,17,24.567
30,19,19,17.34433333
140,51,7,24.17816667
14,34,0,18.77783333
13,52,17,22.0845
51,42,20,11.525
52,32,20,14.976
45,5,16,28.11483333
53,22,20,13.37116667
102,20,3,25.1305
54,12,20,10.77766667
14,42,17,19.83333333
70,108,20,31.01383333
11,64,0,15.01266667
91,112,10,5.2915
90,122,10,17.163
92,102,10,23.169
131,112,3,8.435666667
6,122,17,25.526
6,114,0,20.9205
103,10,3,10.67233333
130,122,3,13.22133333
113,95,3,13.70183333
115,75,3,11.03733333
119,35,3,15.91766667
17,12,17,18.7185
118,45,3,21.22066667
140,30,20,23.4795
141,20,20,4.809166667
117,55,3,21.51116667
100,40,3,22.722
4,134,0,31.9115
11,72,17,27.988
132,102,3,35.4685
7,104,0,19.07416667
132,82,4,10.29516667
139,12,4,3.617333333
134,62,4,19.89883333
136,42,4,10.8215
29,88,7,25.654
109,26,2,22.35833333
108,36,2,22.5375
28,98,7,20.61116667
102,96,2,17.27
129,1,23,16.088
106,56,2,15.182
114,85,3,22.3
141,130,4,22.18983333
130,19,22,28.83216667
43,8,7,20.68333333
105,66,2,13.13833333
85,106,18,27.731
82,136,18,34.59683333
138,22,4,11.9515
83,126,18,32.08033333
84,116,18,16.85383333
123,119,1,18.54583333
124,109,1,11.17016667
121,139,1,17.44833333
122,129,1,14.88516667
9,4,1,8.660833333
61,23,22,34.15
141,17,12,28.78466667
140,27,12,26.3555
62,13,22,21.06033333
60,33,22,30.49666667
87,73,5,24.3105
85,93,5,5.118666667
107,140,9,16.12383333
14,105,5,16.10766667
13,115,5,12.261
109,120,9,27.08383333
12,125,5,16.011
77,132,6,16.671
79,112,6,2.602333333
11,135,5,20.023
78,122,6,12.80533333
108,130,9,31.37083333
42,34,23,8.211166667
43,24,23,13.80966667
44,14,23,10.51633333
41,44,23,24.21433333
9,81,0,18.93883333
40,54,23,24.87433333
105,110,6,2.381
106,100,6,16.62583333
104,120,6,26.45816667
103,130,6,25.44116667
102,140,6,18.78016667
138,125,20,12.55133333
140,84,1,10.5485
139,115,20,13.33966667
141,74,1,27.85283333
68,97,18,36.9555
69,87,18,23.614
137,135,20,17.37816667
31,40,12,15.08333333
30,50,12,27.842
33,20,12,13.71833333
43,2,23,2.738833333
28,92,23,13.93133333
29,82,23,20.51983333
126,9,6,22.925
32,30,12,13.80083333
111,122,2,19.88366667
113,102,2,25.17816667
94,127,23,3.7015
93,137,23,28.46483333
82,106,23,13.1025
81,116,23,22.057
80,126,23,27.709
51,25,11,23.6575
50,114,21,27.18333333
87,70,16,36.8305
85,90,16,42.27616667
88,60,16,25.18133333
48,78,17,24.589
61,8,17,11.99216667
43,119,4,15.7425
41,139,4,19.855
97,71,8,25.21116667
95,91,8,13.12
72,106,6,9.660166667
71,116,6,16.407
127,121,14,11.216
70,126,6,8.960333333
98,61,8,18.192
129,101,14,26.64383333
120,30,14,11.03333333
125,141,14,23.89566667
122,10,14,27.11783333
42,129,4,11.99983333
128,111,14,35.75666667
96,81,8,23.2025
47,88,17,29.91466667
121,20,14,30.864
130,119,21,5.149666667
44,109,4,12.417
131,109,21,19.47116667
49,68,17,21.27133333
126,131,14,21.22083333
71,72,19,8.469666667
70,82,19,20.72266667
101,134,16,21.73966667
86,139,21,6.917
88,119,21,16.87083333
136,82,10,29.23633333
135,92,10,21.2785
23,128,8,20.31066667
22,138,8,16.0475
87,129,21,7.540833333
24,118,8,21.766
138,62,10,30.62416667
102,124,16,7.816833333
25,108,8,49.557
2,106,17,44.69883333
15,122,11,21.15333333
14,132,11,21.15083333
11,16,17,39.23666667
17,102,11,16.89583333
1,116,17,19.85883333
73,52,19,14.9925
103,114,16,35.78666667
89,109,21,24.10333333
139,52,10,25.3
47,6,3,22.96
137,72,10,20.7445
114,5,15,37.54483333
75,32,19,23.7895
77,12,19,7.606
86,80,16,33.53633333
72,62,19,24.57733333
119,75,21,13.61016667
118,85,21,18.7875
74,42,19,15.664
132,5,21,15.40733333
76,22,19,30.18616667
140,141,1,21.36766667
141,131,1,23.087
16,141,15,29.141
18,121,15,25.03816667
17,131,15,25.28216667
19,111,15,23.50366667
68,124,11,22.78933333
67,134,11,25.18333333
140,20,17,25.67966667
141,10,17,43.16016667
6,71,16,20.296
4,91,16,16.75666667
9,41,16,16.68783333
5,81,16,21.293
7,61,16,4.377666667
18,45,16,15.91266667
13,95,16,16.77383333
17,55,16,15.9565
14,85,16,30.445
15,75,16,9.499833333
129,107,14,20.60416667
126,137,14,6.879833333
19,35,16,18.131
128,117,14,36.09733333
121,44,0,9.5685
120,54,0,13.33416667
124,14,0,8.095666667
20,83,23,18.094
26,23,23,11.4915
16,65,16,22.0845
61,81,20,15.2725
64,51,20,21.831
62,71,20,13.39433333
18,6,3,24.7
24,43,23,13.73283333
68,11,20,13.03516667
27,13,23,29.98133333
65,41,20,18.63933333
23,53,23,22.39433333
123,24,0,13.44983333
87,89,18,32.0465
86,99,18,23.4285
25,33,23,26.07916667
106,16,0,16.2855
102,56,0,21.9995
101,66,0,14.9645
72,12,8,49.27783333
105,26,0,22.8985
71,22,8,18.547
43,69,14,2.522166667
48,19,14,24.08816667
44,59,14,17.36733333
100,76,0,17.54033333
45,49,14,15.43883333
117,124,6,16.70716667
116,134,6,22.50666667
42,79,14,19.06966667
104,36,0,16.57866667
99,59,8,20.9515
98,69,8,41.3135
95,99,8,41.85483333
66,31,20,16.94333333
122,34,0,19.17816667
6,7,17,15.00916667
118,114,6,31.34333333
41,89,14,20.65533333
70,32,8,46.0535
46,39,14,34.9055
119,104,6,19.7625
85,83,18,15.78166667
84,93,18,26.02983333
88,53,18,18.32716667
87,63,18,38.32166667
85,84,7,16.22366667
87,64,7,9.614333333
84,94,7,9.384666667
89,44,7,22.7155
86,74,7,28.15333333
86,73,18,42.16116667
88,54,7,25.73266667
110,31,12,9.641166667
112,11,12,15.97533333
34,4,23,14.07133333
19,94,23,20.9185
111,21,12,55.93883333
108,133,2,2.782333333
109,123,2,19.0995
127,76,5,6.8205
129,56,5,21.39266667
128,66,5,19.5555
140,127,9,11.4635
141,117,9,27.37316667
125,96,5,19.05666667
126,86,5,17.01466667
66,140,17,4.034166667
67,130,17,29.42066667
58,6,21,21.66283333
68,120,17,40.864
42,57,14,6.8285
44,37,14,25.03333333
45,27,14,24.362
41,67,14,15.663
42,123,8,9.44
44,103,8,28.4575
43,113,8,23.43033333
27,43,14,2.619666667
23,83,14,15.25216667
26,53,14,13.89933333
34,16,4,22.8555
30,56,4,16.4435
28,33,14,20.01466667
33,26,4,8.797
31,46,4,8.689666667
40,77,14,26.78433333
32,36,4,23.64216667
24,73,14,18.20383333
39,24,10,12.03883333
67,85,14,15.0535
81,5,14,11.88933333
32,94,10,21.55666667
68,75,14,28.33966667
22,93,14,30.395
43,19,11,21.253
69,65,14,8.0145
12,100,4,2.21
11,110,4,3.176333333
34,74,10,16.2
66,95,14,23.97566667
57,26,12,19.19766667
52,76,12,3.216333333
58,16,12,26.41666667
40,49,11,17.51533333
56,36,12,25.41416667
29,23,14,37.20233333
41,39,11,24.51416667
55,46,12,27.08966667
71,27,15,27.34066667
54,56,12,29.31366667
38,34,10,29.33816667
72,17,15,18.41533333
26,66,10,10.36333333
29,36,10,32.69166667
42,29,11,23.7235
27,56,10,26.693
35,64,10,17.162
28,46,10,17.41116667
53,66,12,20.9695
24,86,10,16.163
36,54,10,26.53533333
23,96,10,20.57633333
89,80,23,5.627333333
88,90,23,9.0625
33,84,10,17.60083333
101,134,0,14.59883333
38,43,2,3.544333333
33,93,2,10.19733333
102,124,0,6.293333333
34,83,2,1.976333333
35,73,2,14.18333333
36,63,2,20.33666667
46,17,14,29.34166667
39,33,2,15.367
10,102,0,11.56816667
92,26,21,24.13816667
93,16,21,29.95833333
90,46,21,30.44516667
107,131,23,17.21066667
109,111,23,15.20116667
108,121,23,10.26616667
106,141,23,21.6445
101,129,8,31.34266667
100,139,8,5.170833333
103,109,8,4.674
1,13,23,16.014
102,119,8,27.39783333
59,25,23,13.14633333
58,35,23,13.68866667
54,75,23,5.352333333
69,8,23,21.3275
55,65,23,18.51833333
52,95,23,5.094333333
57,45,23,6.8305
56,55,23,19.111
109,136,14,32.17966667
11,19,14,9.214333333
1,119,14,22.71616667
53,85,23,21.9795
10,29,14,23.23333333
2,109,14,24.5925
109,94,19,25.13983333
124,4,19,30.765
39,109,4,15.38816667
36,139,4,18.609
38,119,4,12.1505
85,76,2,2.490833333
87,56,2,19.9165
88,46,2,28.22716667
86,66,2,22.05
83,96,2,22.84766667
104,124,0,9.358166667
106,104,0,13.13783333
105,114,0,11.38116667
120,132,1,20.50016667
123,102,1,18.93566667
11,105,16,6.743666667
121,122,1,19.14883333
89,36,2,19.925
10,115,16,22.7825
42,122,17,26.71183333
44,102,17,24.817
41,132,17,2.836666667
103,134,0,21.81116667
43,112,17,32.19266667
122,112,1,17.5815
53,106,9,22.0505
51,126,9,25.37616667
52,116,9,26.57266667
9,83,14,27.65083333
8,93,14,42.923
64,6,8,29.12883333
49,96,8,19.87216667
49,42,19,11.92066667
45,82,19,18.6025
141,30,9,7.177166667
140,40,9,6.858333333
32,41,6,4.7115
33,31,6,19.31316667
31,51,6,14.43166667
46,72,19,28.877
41,42,3,16.47933333
43,22,3,15.57783333
44,12,3,18.37233333
47,62,19,20.27233333
35,11,6,18.38866667
40,52,3,7.437833333
42,32,3,18.98516667
30,61,6,22.643
44,92,19,6.774166667
34,21,6,33.15216667
28,76,23,12.7025
27,86,23,10.4175
26,96,23,15.115
29,66,23,30.48566667
48,52,19,27.16033333
41,6,23,33.12783333
40,39,22,14.72683333
42,19,22,16.8035
95,100,21,18.15266667
92,130,21,13.81566667
60,57,10,18.33216667
93,120,21,22.84933333
64,17,10,11.20416667
91,140,21,13.09116667
34,132,11,12.6795
36,112,11,24.08333333
94,110,21,13.37216667
71,77,14,17.95766667
75,37,14,27.06333333
49,99,3,16.7245
76,27,14,27.4475
62,37,10,25.20216667
77,17,14,22.326
41,29,22,29.74716667
62,119,9,21.04933333
60,139,9,18.2975
61,129,9,37.6625
70,87,14,26.407
35,122,11,26.80633333
73,57,14,11.78
138,125,2,12.186
139,115,2,12.47433333
72,67,14,25.53233333
137,135,2,20.66083333
90,26,7,32.24683333
139,79,19,19.631
56,11,13,6.245
54,31,13,31.80583333
137,99,19,22.08083333
50,71,13,22.57233333
62,12,21,16.95166667
55,132,6,13.38833333
56,122,6,21.57583333
117,3,4,15.37033333
58,102,6,19.78833333
55,21,13,32.26666667
61,22,21,17.41133333
52,51,13,24.72216667
60,32,21,30.32916667
132,63,11,19.63883333
14,140,14,26.22616667
18,100,14,7.501333333
130,83,11,26.597
15,130,14,31.16366667
62,119,21,15.63683333
60,139,21,15.64216667
136,23,11,22.79183333
17,110,14,24.71366667
22,7,21,21.80483333
131,73,11,4.306166667
16,120,14,25.61216667
53,41,13,33.78333333
115,20,17,37.88933333
113,40,17,41.21183333
38,113,8,27.61316667
37,123,8,16.3425
89,62,1,10.51466667
87,82,1,2.545333333
137,13,11,27.01666667
111,60,17,40.49633333
86,92,1,24.1765
88,72,1,13.63816667
135,33,11,32.01066667
94,4,9,21.3625
79,94,9,15.34666667
114,30,17,46.675
25,69,8,33.71466667
27,49,8,28.586
26,59,8,15.211
103,10,23,9.7495
101,30,23,17.89866667
100,40,23,25.794
28,39,8,17.64183333
84,128,9,35.578
85,118,9,24.27316667
86,108,9,22.89133333
102,20,23,26.59733333
39,128,1,16.1095
38,138,1,20.76116667
30,76,22,18.52583333
2,19,18,20.5
1,29,18,45.31116667
34,36,22,16.15116667
84,11,6,9.133166667
82,31,6,24.13683333
32,56,22,18.418
81,41,6,24.493
31,66,22,15.25483333
23,89,8,25.63816667
83,21,6,36.23883333
35,26,22,15.10583333
90,14,14,10.6785
33,46,22,13.874
36,16,22,20.79416667
22,99,8,28.75
128,71,23,22.54233333
127,81,23,22.75583333
141,1,23,30.82216667
129,61,23,31.50833333
112,106,9,23.44383333
111,116,9,12.8705
110,126,9,25.158
65,1,2,23.2585
107,4,14,32.72083333
70,42,7,24.08716667
117,7,14,22.62133333
73,12,7,32.56483333
21,24,13,18.828
20,34,13,19.44883333
22,14,13,9.108166667
108,136,5,2.040666667
109,126,5,9.080833333
32,41,0,4.6635
33,31,0,21.259
31,51,0,12.46816667
34,21,0,30.77833333
71,32,7,24.187
35,11,0,17.02833333
72,22,7,19.702
30,61,0,24.37033333
53,118,18,13.85333333
52,128,18,29.18033333
68,105,14,11.216
126,128,16,17.83216667
125,138,16,18.48033333
65,135,14,27.96
128,108,16,27.63066667
67,115,14,18.34
54,108,18,37.3055
66,125,14,4.735166667
127,118,16,37.78016667
124,49,18,14.8565
120,89,18,29.105
106,26,17,15.327
100,86,17,7.154833333
102,66,17,20.1795
121,79,18,14.415
101,76,17,42.1
125,39,18,5.362833333
103,56,17,51.1595
5,6,11,19.39766667
107,16,17,34.54283333
119,88,23,17.40716667
118,98,23,23.51383333
139,137,16,33.89233333
127,19,18,16.62133333
113,5,12,9.836
126,29,18,23.418
14,105,17,25.67466667
11,135,17,37.75033333
123,59,18,36.37266667
13,115,17,25.17216667
136,93,2,9.211
12,125,17,23.58833333
138,73,2,18.13716667
122,69,18,8.092333333
139,63,2,24.48816667
116,5,7,58.30233333
132,108,1,13.896
130,128,1,16.23866667
131,118,1,26.08833333
11,48,16,32.643
4,118,16,19.722
12,38,16,17.888
13,28,16,13.02716667
14,18,16,20.321
5,108,16,26.55466667
3,128,16,33.0085
92,121,5,16.55383333
93,111,5,21.61433333
91,131,5,7.261333333
18,9,6,22.111
29,12,0,14.73566667
27,32,0,21.86416667
118,5,23,5.659666667
93,8,18,42.83683333
78,98,18,41.675
28,22,0,11.74816667
90,141,5,20.63166667
136,122,7,25.34433333
138,102,7,8.383166667
23,72,0,23.33916667
94,101,5,16.77083333
26,42,0,17.63466667
2,138,16,32.93516667
24,62,0,18.06483333
22,82,0,22.43466667
54,102,22,18.25366667
52,122,22,20.95416667
51,132,22,27.71016667
25,52,0,25.84166667
128,65,0,4.2225
100,17,17,17.17766667
140,5,0,27.88416667
127,75,0,25.23566667
126,85,0,22.96833333
1,31,1,17.15016667
2,21,1,2.758166667
3,11,1,28.123
129,55,0,2.878
89,1,16,22.30966667
106,115,2,4.159666667
107,105,2,13.291
125,95,0,22.90183333
105,125,2,11.72833333
104,135,2,13.2945
120,25,20,22.65266667
121,15,20,28.65833333
50,104,20,12.38183333
13,106,15,16.873
11,126,15,25.32533333
52,55,7,17.71566667
55,25,7,19.146
50,75,7,14.53116667
141,100,17,15.257
140,110,17,23.47566667
56,15,7,27.17416667
53,45,7,28.2915
11,113,11,25.77883333
60,11,0,27.93766667
73,60,0,23.94733333
71,80,0,16.96466667
33,5,19,22.62983333
19,85,19,11.40183333
73,38,21,24.16216667
72,48,21,21.9575
70,90,0,7.668
75,18,21,21.54816667
18,95,19,27.5915
29,86,21,18.73583333
71,58,21,10.27033333
126,93,19,23.15616667
127,83,19,9.226833333
82,136,4,22.1515
30,50,20,26.39833333
85,106,4,18.99116667
28,114,2,6.220666667
27,124,2,15.06516667
84,116,4,15.09816667
77,20,0,14.75116667
31,40,20,12.1505
109,92,7,28.36483333
43,6,21,26.745
74,28,21,17.4105
129,63,19,23.15
76,30,0,18.52566667
83,126,4,17.03183333
28,96,21,22.47116667
70,68,21,23.10216667
26,134,2,19.91183333
72,70,0,20.80633333
29,104,2,18.38616667
33,20,20,12.84683333
75,40,0,22.18566667
32,30,20,13.544
18,28,13,17.79433333
14,68,13,21.4995
7,138,13,13.09583333
12,88,13,21.2885
134,26,4,17.62116667
131,56,4,13.74533333
13,78,13,28.481
141,3,19,31.5005
16,48,13,15.58516667
130,66,4,12.527
9,118,13,15.4615
132,46,4,10.05516667
15,8,12,10.964
128,73,19,28.412
19,18,13,32.00383333
18,48,11,16.5985
14,88,11,6.898666667
140,12,20,21.99633333
19,38,11,19.979
16,68,11,26.99733333
11,98,13,29.15583333
17,58,11,16.03566667
135,16,4,4.0985
9,138,11,23.85716667
13,98,11,29.7115
111,71,17,4.301166667
115,31,17,21.73583333
109,70,5,10.9395
117,11,17,35.1915
107,90,5,15.32066667
110,81,17,34.45916667
108,80,5,14.66116667
114,41,17,39.81666667
15,78,11,40.86116667
113,51,17,46.69883333
59,92,19,24.66933333
78,128,12,16.24616667
77,138,12,14.89583333
79,118,12,22.32216667
79,100,13,23.77633333
78,110,13,27.64266667
76,130,13,35.13633333
77,120,13,14.21133333
77,60,16,11.285
74,90,16,18.40783333
139,94,4,24.31283333
75,80,16,28.67
119,120,6,1.825166667
118,130,6,13.21316667
79,40,16,16.98783333
75,140,13,32.12733333
114,109,8,31.19933333
112,129,8,23.02816667
111,139,8,31.63283333
113,119,8,14.47933333
115,94,0,13.83083333
119,54,0,10.095
140,26,7,15.96933333
141,16,7,28.46566667
80,14,23,22.59366667
68,115,11,18.778
118,64,0,12.76433333
130,4,0,21.0695
67,125,11,14.97666667
69,105,11,30.44083333
29,99,9,2.3905
44,9,9,34.42983333
71,73,8,9.093333333
75,33,8,26.345
127,2,14,26.23816667
77,13,8,33.99283333
66,135,11,19.12583333
76,23,8,13.76616667
130,27,3,15.88116667
131,17,3,14.0875
29,7,2,9.1245
73,53,8,30.89333333
71,41,23,17.57966667
74,11,23,21.34033333
73,21,23,28.74066667
116,84,0,13.682
72,31,23,22.3815
117,74,0,13.94966667
115,136,17,23.27083333
118,106,17,29.223
19,7,15,38.91666667
116,126,17,33.28466667
87,139,2,14.68383333
88,129,2,19.79233333
89,119,2,21.38333333
99,132,2,29.1
57,97,20,10.9955
59,77,20,1.881333333
58,87,20,27.44416667
34,82,15,13.09983333
33,92,15,38.8105
38,42,15,43.02366667
37,52,15,21.05433333
102,122,6,16.921
104,102,6,4.701
39,32,15,23.99233333
101,132,6,28.96183333
134,66,2,16.80033333
18,28,5,14.15616667
11,98,5,23.52416667
136,46,2,7.902333333
14,68,5,18.00616667
36,62,15,24.81916667
132,86,2,17.13333333
12,88,5,15.19766667
109,93,0,22.178
124,3,0,16.82783333
16,48,5,16.39116667
139,16,2,21.22616667
7,138,5,13.071
133,76,2,16.93466667
13,78,5,23.77
135,56,2,26.55933333
9,118,5,13.71333333
28,121,22,1.853333333
26,141,22,14.9935
29,111,22,25.23933333
130,125,10,3.230333333
113,115,20,25.12266667
114,105,20,9.016333333
131,115,10,14.53616667
111,135,20,24.53433333
112,125,20,23.37416667
137,36,2,17.243
13,136,18,3.009833333
135,101,21,6.366333333
134,111,21,15.78966667
14,126,18,7.900666667
133,121,21,16.729
8,128,5,28.49516667
16,106,18,17.1305
132,131,21,23.29083333
131,141,21,25.09566667
134,104,15,16.43283333
133,114,15,27.66966667
132,124,15,45.93333333
122,49,14,22.22516667
123,39,14,20.8835
121,59,14,21.52316667
130,24,22,7.999833333
133,100,14,29.76033333
131,14,22,19.9905
124,29,14,25.3735
81,76,16,36.85333333
84,46,16,12.546
120,69,14,21.0095
86,26,16,16.26933333
131,120,14,25.35983333
42,123,6,7.067166667
43,113,6,14.027
125,19,14,28.91083333
83,113,20,21.90733333
87,16,16,52.52933333
41,133,6,19.58183333
82,66,16,15.906
66,18,13,5.889833333
61,68,13,34.97966667
64,38,13,27.76266667
83,56,16,28.613
60,78,13,28.6275
82,123,20,27.225
62,58,13,24.44583333
130,73,22,14.64966667
135,23,22,29.44916667
136,13,22,2.600166667
26,111,5,16.203
25,121,5,17.094
131,63,22,10.47633333
27,101,5,14.74416667
85,36,16,46.74533333
24,131,5,16.73483333
35,91,0,9.107166667
38,61,0,8.724333333
134,33,22,26.23716667
101,109,4,3.346833333
100,119,4,3.250833333
80,86,16,34.4385
39,51,0,18.45366667
131,134,15,24.9945
132,53,22,25.00833333
50,1,0,26.33566667
23,141,5,7.168333333
81,133,20,28.425
36,81,0,13.039
65,28,13,30.76366667
17,121,16,19.86266667
16,131,16,33.83433333
120,12,10,8.104666667
15,141,16,23.6765
18,111,16,21.37083333
19,101,16,37.23066667
139,118,21,3.3705
137,138,21,14.93683333
138,128,21,19.35416667
115,25,8,12.50566667
111,65,8,28.422
113,45,8,28.50216667
112,55,8,28.101
114,35,8,27.63583333
17,45,17,11.2605
8,135,17,13.98766667
92,17,21,14.3455
18,35,17,24.41383333
13,85,17,23.5285
15,65,17,20.5235
7,4,17,41.52983333
32,52,6,11.686
64,111,17,15.52116667
61,141,17,32.854
31,62,6,26.86383333
62,131,17,20.06116667
71,119,7,19.2265
33,42,6,16.74333333
69,43,18,2.586666667
66,73,18,13.79433333
64,93,18,21.458
63,121,17,13.65016667
67,63,18,14.44533333
72,109,7,23.59466667
34,32,6,12.46116667
65,101,17,21.49866667
65,83,18,33.92016667
70,129,7,28.13883333
35,22,6,31.79333333
14,75,17,4.213833333
36,12,6,23.884
9,125,17,36.89883333
58,132,23,23.8455
59,122,23,1.313666667
30,72,6,33.38483333
12,95,17,34.17266667
117,5,4,21.89516667
16,55,17,31.17016667
61,25,12,10.23383333
19,25,17,46.89583333
114,25,23,21.75133333
112,45,23,17.32983333
115,15,23,21.39933333
111,55,23,9.649166667
113,35,23,19.099
96,8,17,28.528
44,20,16,30.46083333
45,10,16,29.14516667
42,40,16,3.150833333
28,114,10,6.715333333
29,104,10,22.23433333
27,124,10,17.5905
90,21,8,21.86866667
43,30,16,15.14516667
114,93,16,36.44366667
116,73,16,13.07016667
119,43,16,20.75433333
26,134,10,22.97616667
115,83,16,21.45
91,11,8,12.795
118,53,16,16.531
141,88,14,29.12933333
1,4,7,33.192
140,98,14,28.50933333
40,60,16,42.07116667
138,109,18,6.466833333
137,119,18,30.4445
135,139,18,20.99266667
136,129,18,31.78933333
91,113,7,33.09916667
90,123,7,23.88516667
92,103,7,27.35833333
68,66,8,23.293
69,56,8,30.37966667
67,76,8,12.21166667
65,96,8,2.716333333
66,86,8,28.60483333
2,85,3,14.5505
4,65,3,9.803666667
8,25,3,6.843833333
6,45,3,16.5525
1,95,3,24.157
3,75,3,16.445
5,55,3,23.50616667
140,19,15,33.50533333
51,48,20,25.37883333
54,18,20,16.1965
90,24,17,7.6395
53,28,20,24.00483333
93,2,10,12.9195
1,28,3,12.34883333
78,92,10,24.22066667
2,18,3,23.53166667
52,38,20,29.25633333
79,82,10,24.02933333
20,126,17,38.41333333
22,106,17,17.18566667
99,66,10,37.77216667
97,86,10,30.72916667
94,42,3,5.071833333
96,22,3,15.22416667
98,88,7,14.14733333
93,52,3,11.3845
99,78,7,28.26666667
95,32,3,8.720833333
97,98,7,16.18866667
90,82,3,22.42583333
92,62,3,21.38133333
114,92,13,16.39483333
118,52,13,29.3195
119,42,13,18.94116667
97,12,3,21.1115
115,82,13,26.4085
116,72,13,21.802
90,15,15,13.29633333
120,6,1,25.05666667
81,79,19,23.93133333
80,89,19,7.131833333
109,56,1,26.42033333
108,41,6,14.96333333
105,71,6,12.06683333
106,86,1,20.28566667
104,81,6,6.958666667
106,61,6,18.463
82,69,19,17.80716667
109,31,6,26.97566667
107,76,1,26.4215
87,19,19,20.91166667
107,51,6,19.85716667
48,82,18,15.2025
62,2,18,33.1475
85,39,19,26.683
49,72,18,20.71933333
47,92,18,21.85766667
108,66,1,21.03083333
86,29,19,20.065
47,141,17,42.37616667
49,121,17,18.59883333
83,59,19,28.9825
48,131,17,27.51116667
117,103,21,16.03083333
115,123,21,12.2915
116,113,21,34.6685
82,25,1,23.3725
80,45,1,15.64883333
81,35,1,20.779
29,141,5,16.8405
129,138,4,22.23916667
1,67,16,22.35333333
4,37,16,12.2525
5,27,16,8.733333333
2,57,16,35.95833333
11,105,20,4.95
10,115,20,19.43766667
34,1,6,13.56616667
19,91,6,11.13833333
41,76,18,5.8265
43,56,18,26.82766667
27,99,17,11.99633333
42,66,18,9.243
129,140,19,9.200833333
28,89,17,6.141333333
46,26,18,33.48766667
23,9,6,8.409
111,25,10,18.37966667
75,2,0,11.16766667
31,91,20,9.319833333
37,31,20,10.76816667
2,46,4,14.1735
39,11,20,17.38916667
4,26,4,17.99
35,51,20,26.5815
38,4,3,18.285
5,16,4,20.263
45,36,18,13.93383333
32,81,20,28.243
